userid,version,sum_gamerounds,retention_1,retention_7,Retention,NewRetention,group
437677,gate_30,1,False,False,0,False-False,A
437752,gate_40,1,False,False,0,False-False,B
437754,gate_30,2,True,False,0,True-False,A
437944,gate_40,48,True,False,0,True-False,B
437999,gate_40,0,False,False,0,False-False,B
438030,gate_30,8,False,False,0,False-False,A
438286,gate_30,8,False,False,0,False-False,A
438653,gate_30,107,True,True,1,True-True,A
438787,gate_40,9,True,False,0,True-False,B
438794,gate_40,129,True,True,1,True-True,B
439010,gate_40,0,False,False,0,False-False,B
439054,gate_40,1,False,False,0,False-False,B
439099,gate_30,4,False,False,0,False-False,A
439106,gate_30,19,True,False,0,True-False,A
439111,gate_30,216,True,True,1,True-True,A
439254,gate_40,1,False,False,0,False-False,B
439403,gate_40,9,False,False,0,False-False,B
439555,gate_40,11,False,False,0,False-False,B
439596,gate_30,38,True,False,0,True-False,A
439660,gate_30,0,False,False,0,False-False,A
439669,gate_30,150,True,True,1,True-True,A
439687,gate_40,24,True,True,1,True-True,B
439715,gate_30,183,True,True,1,True-True,A
439847,gate_40,15,True,False,0,True-False,B
439887,gate_40,176,True,True,1,True-True,B
439904,gate_30,8,False,False,0,False-False,A
439981,gate_40,9,False,False,0,False-False,B
440142,gate_40,12,False,False,0,False-False,B
440228,gate_30,132,True,True,1,True-True,A
440275,gate_30,40,True,False,0,True-False,A
440290,gate_40,199,True,True,1,True-True,B
440400,gate_40,20,False,True,0,False-True,B
440640,gate_40,1,False,False,0,False-False,B
440747,gate_40,63,False,False,0,False-False,B
440885,gate_30,8,False,False,0,False-False,A
440951,gate_30,3,False,False,0,False-False,A
440990,gate_30,11,False,False,0,False-False,A
441063,gate_30,0,False,False,0,False-False,A
441149,gate_40,1,False,False,0,False-False,B
441226,gate_30,7,True,False,0,True-False,A
441561,gate_40,178,False,True,0,False-True,B
441597,gate_40,20,True,False,0,True-False,B
441632,gate_30,75,False,False,0,False-False,A
441663,gate_40,4,False,False,0,False-False,B
441801,gate_40,5,False,False,0,False-False,B
442051,gate_40,0,False,False,0,False-False,B
442217,gate_30,47,True,False,0,True-False,A
442299,gate_40,342,True,True,1,True-True,B
442463,gate_40,13,True,False,0,True-False,B
442819,gate_30,0,True,False,0,True-False,A
442878,gate_30,97,True,False,0,True-False,A
442896,gate_40,4,False,False,0,False-False,B
442940,gate_40,619,True,True,1,True-True,B
442956,gate_30,5,False,False,0,False-False,A
443040,gate_40,108,True,True,1,True-True,B
443596,gate_40,2,False,False,0,False-False,B
443638,gate_30,13,False,False,0,False-False,A
443814,gate_40,26,False,False,0,False-False,B
443928,gate_40,49,True,False,0,True-False,B
443985,gate_30,38,True,True,1,True-True,A
443998,gate_40,8,True,False,0,True-False,B
444018,gate_40,1,False,False,0,False-False,B
444034,gate_30,521,True,True,1,True-True,A
444091,gate_40,3,True,False,0,True-False,B
444112,gate_30,18,True,False,0,True-False,A
444374,gate_40,0,False,False,0,False-False,B
444439,gate_30,45,True,False,0,True-False,A
444578,gate_40,48,True,False,0,True-False,B
444651,gate_30,108,True,True,1,True-True,A
444719,gate_30,18,True,False,0,True-False,A
444760,gate_30,165,True,True,1,True-True,A
444951,gate_40,24,True,False,0,True-False,B
444967,gate_30,62,False,True,0,False-True,A
444995,gate_30,10,False,False,0,False-False,A
445115,gate_40,6,True,False,0,True-False,B
445212,gate_30,41,True,True,1,True-True,A
445228,gate_30,95,True,True,1,True-True,A
445266,gate_30,97,True,True,1,True-True,A
445575,gate_40,10,False,False,0,False-False,B
445648,gate_30,2,False,False,0,False-False,A
445659,gate_40,58,True,False,0,True-False,B
445874,gate_40,4,False,False,0,False-False,B
445875,gate_30,145,True,True,1,True-True,A
445917,gate_40,21,True,False,0,True-False,B
446077,gate_40,4,False,False,0,False-False,B
446169,gate_40,177,True,True,1,True-True,B
446248,gate_30,9,False,False,0,False-False,A
446264,gate_40,49,False,False,0,False-False,B
446393,gate_30,9,False,False,0,False-False,A
446500,gate_30,36,True,False,0,True-False,A
446618,gate_30,19,True,False,0,True-False,A
446629,gate_40,41,True,False,0,True-False,B
446695,gate_30,8,False,False,0,False-False,A
446734,gate_30,4,False,False,0,False-False,A
446820,gate_30,0,False,False,0,False-False,A
447281,gate_30,4,False,False,0,False-False,A
447440,gate_30,14,True,False,0,True-False,A
447539,gate_40,14,True,False,0,True-False,B
447616,gate_30,82,True,False,0,True-False,A
447622,gate_40,21,True,False,0,True-False,B
447871,gate_30,2,False,False,0,False-False,A
447872,gate_40,9,True,False,0,True-False,B
448024,gate_30,6,False,False,0,False-False,A
448390,gate_40,0,False,False,0,False-False,B
448400,gate_40,14,False,False,0,False-False,B
448497,gate_40,19,True,False,0,True-False,B
448612,gate_40,3,False,False,0,False-False,B
448809,gate_40,1,False,False,0,False-False,B
448850,gate_40,344,True,True,1,True-True,B
448871,gate_40,22,True,False,0,True-False,B
448887,gate_30,387,True,True,1,True-True,A
449099,gate_40,11,True,False,0,True-False,B
449336,gate_40,23,True,False,0,True-False,B
449359,gate_40,17,True,False,0,True-False,B
449547,gate_40,8,False,False,0,False-False,B
449653,gate_40,8,False,False,0,False-False,B
449705,gate_30,0,False,False,0,False-False,A
449735,gate_30,0,False,False,0,False-False,A
449779,gate_40,7,True,False,0,True-False,B
449998,gate_40,19,True,True,1,True-True,B
450082,gate_30,178,True,True,1,True-True,A
450167,gate_30,40,True,False,0,True-False,A
450257,gate_40,3,False,False,0,False-False,B
450715,gate_30,8,False,False,0,False-False,A
450810,gate_40,264,True,True,1,True-True,B
450875,gate_40,204,True,True,1,True-True,B
450934,gate_40,10,True,False,0,True-False,B
450969,gate_30,29,False,False,0,False-False,A
451000,gate_30,3,False,False,0,False-False,A
451262,gate_30,112,True,False,0,True-False,A
451326,gate_30,67,True,False,0,True-False,A
451577,gate_30,5,False,False,0,False-False,A
451613,gate_30,83,True,True,1,True-True,A
451760,gate_40,105,True,False,0,True-False,B
451838,gate_40,15,False,False,0,False-False,B
451863,gate_40,2,False,False,0,False-False,B
452068,gate_40,166,True,True,1,True-True,B
452243,gate_40,1,False,False,0,False-False,B
452339,gate_30,27,True,False,0,True-False,A
452396,gate_40,2,False,False,0,False-False,B
452679,gate_40,84,True,True,1,True-True,B
452743,gate_30,1,False,False,0,False-False,A
452811,gate_30,0,False,False,0,False-False,A
452833,gate_30,60,True,False,0,True-False,A
452904,gate_30,0,False,False,0,False-False,A
452928,gate_40,51,True,False,0,True-False,B
453090,gate_30,34,True,False,0,True-False,A
453203,gate_40,21,True,False,0,True-False,B
453251,gate_30,0,False,False,0,False-False,A
453312,gate_30,76,True,True,1,True-True,A
453347,gate_30,9,False,False,0,False-False,A
453898,gate_40,3,False,False,0,False-False,B
453999,gate_30,9,True,False,0,True-False,A
454114,gate_30,6,False,False,0,False-False,A
454182,gate_30,20,False,False,0,False-False,A
454338,gate_30,1,False,False,0,False-False,A
454495,gate_30,20,False,False,0,False-False,A
454657,gate_30,32,True,False,0,True-False,A
454832,gate_30,19,True,False,0,True-False,A
454920,gate_40,34,True,True,1,True-True,B
455088,gate_30,20,False,False,0,False-False,A
455169,gate_30,265,True,False,0,True-False,A
455197,gate_40,85,True,False,0,True-False,B
455258,gate_40,7,False,False,0,False-False,B
455322,gate_40,27,False,False,0,False-False,B
455560,gate_30,34,False,False,0,False-False,A
455725,gate_30,5,False,False,0,False-False,A
455748,gate_30,20,False,False,0,False-False,A
455789,gate_40,2,False,False,0,False-False,B
455793,gate_30,17,True,False,0,True-False,A
455881,gate_40,78,True,True,1,True-True,B
455957,gate_30,256,False,True,0,False-True,A
456118,gate_40,17,True,False,0,True-False,B
456142,gate_40,19,True,False,0,True-False,B
456244,gate_30,89,True,False,0,True-False,A
456279,gate_30,58,True,False,0,True-False,A
456416,gate_40,24,True,False,0,True-False,B
456652,gate_40,8,False,False,0,False-False,B
456679,gate_40,25,True,False,0,True-False,B
456690,gate_40,29,True,False,0,True-False,B
456718,gate_30,55,True,False,0,True-False,A
456771,gate_40,1,False,False,0,False-False,B
457049,gate_40,85,True,False,0,True-False,B
457064,gate_30,265,True,True,1,True-True,A
457088,gate_40,55,True,True,1,True-True,B
457098,gate_30,27,False,False,0,False-False,A
457309,gate_30,19,False,False,0,False-False,A
457459,gate_30,39,True,False,0,True-False,A
457478,gate_40,51,True,False,0,True-False,B
457641,gate_40,296,True,True,1,True-True,B
457780,gate_30,95,True,False,0,True-False,A
457890,gate_40,168,True,False,0,True-False,B
458065,gate_40,85,True,True,1,True-True,B
458389,gate_30,14,False,False,0,False-False,A
458600,gate_40,3,False,False,0,False-False,B
458695,gate_40,165,True,True,1,True-True,B
458869,gate_40,68,True,False,0,True-False,B
459037,gate_30,14,False,False,0,False-False,A
459323,gate_30,233,False,True,0,False-True,A
459375,gate_40,2,False,False,0,False-False,B
459455,gate_40,4,False,False,0,False-False,B
459624,gate_40,5,False,False,0,False-False,B
459867,gate_30,1,False,True,0,False-True,A
459929,gate_40,1,True,False,0,True-False,B
460077,gate_40,37,False,False,0,False-False,B
460185,gate_30,65,True,True,1,True-True,A
460471,gate_40,8,False,False,0,False-False,B
460764,gate_40,83,True,True,1,True-True,B
460827,gate_30,27,False,False,0,False-False,A
460918,gate_40,9,False,False,0,False-False,B
460952,gate_30,171,True,False,0,True-False,A
461093,gate_40,5,True,False,0,True-False,B
461211,gate_40,42,True,False,0,True-False,B
461690,gate_40,9,False,False,0,False-False,B
461812,gate_40,31,True,True,1,True-True,B
461859,gate_30,0,False,False,0,False-False,A
461972,gate_30,1,False,False,0,False-False,A
461975,gate_30,56,True,False,0,True-False,A
462036,gate_30,16,False,False,0,False-False,A
462199,gate_40,18,True,False,0,True-False,B
462331,gate_30,9,False,False,0,False-False,A
462415,gate_30,4,False,False,0,False-False,A
462514,gate_40,0,False,False,0,False-False,B
462624,gate_30,37,True,False,0,True-False,A
462766,gate_30,227,True,True,1,True-True,A
462996,gate_30,1,False,False,0,False-False,A
463034,gate_40,52,True,False,0,True-False,B
463347,gate_30,59,False,True,0,False-True,A
463374,gate_40,106,True,False,0,True-False,B
463390,gate_30,10,False,False,0,False-False,A
463509,gate_30,3,False,False,0,False-False,A
463618,gate_40,19,True,False,0,True-False,B
463709,gate_40,4,False,False,0,False-False,B
464037,gate_30,2,False,False,0,False-False,A
464095,gate_40,4,False,False,0,False-False,B
464326,gate_30,93,True,True,1,True-True,A
464337,gate_40,27,False,False,0,False-False,B
464344,gate_30,25,True,False,0,True-False,A
464438,gate_40,5,False,False,0,False-False,B
464471,gate_40,2,True,False,0,True-False,B
464483,gate_40,7,False,False,0,False-False,B
464628,gate_30,42,True,False,0,True-False,A
464679,gate_40,7,False,False,0,False-False,B
464715,gate_30,330,True,True,1,True-True,A
464848,gate_30,7,True,False,0,True-False,A
464875,gate_30,2,False,False,0,False-False,A
464934,gate_30,155,True,False,0,True-False,A
465129,gate_40,72,True,False,0,True-False,B
465169,gate_30,3,False,False,0,False-False,A
465230,gate_30,50,True,False,0,True-False,A
465618,gate_30,117,True,False,0,True-False,A
465629,gate_30,17,False,False,0,False-False,A
465696,gate_40,12,True,False,0,True-False,B
465893,gate_30,40,True,False,0,True-False,A
465962,gate_30,8,False,False,0,False-False,A
465986,gate_40,1,False,False,0,False-False,B
466059,gate_30,31,True,False,0,True-False,A
466177,gate_30,386,True,True,1,True-True,A
466293,gate_30,9,True,False,0,True-False,A
466392,gate_40,14,False,False,0,False-False,B
466476,gate_40,12,True,False,0,True-False,B
466669,gate_40,19,False,False,0,False-False,B
466900,gate_30,43,True,False,0,True-False,A
467538,gate_30,4,True,False,0,True-False,A
467569,gate_30,26,True,False,0,True-False,A
467599,gate_40,6,False,False,0,False-False,B
467646,gate_30,21,False,False,0,False-False,A
467858,gate_30,10,False,False,0,False-False,A
467863,gate_30,94,True,True,1,True-True,A
468020,gate_40,12,False,False,0,False-False,B
468032,gate_40,99,True,False,0,True-False,B
468090,gate_30,394,True,False,0,True-False,A
468265,gate_40,32,True,False,0,True-False,B
468272,gate_40,14,False,False,0,False-False,B
468614,gate_30,10,False,False,0,False-False,A
469092,gate_30,63,True,True,1,True-True,A
469226,gate_40,68,False,False,0,False-False,B
469328,gate_30,368,True,False,0,True-False,A
469442,gate_40,233,True,True,1,True-True,B
469443,gate_40,65,True,False,0,True-False,B
469577,gate_40,2,False,False,0,False-False,B
469579,gate_40,1,False,False,0,False-False,B
469644,gate_40,5,False,False,0,False-False,B
469757,gate_40,3,True,False,0,True-False,B
469829,gate_40,177,True,True,1,True-True,B
469836,gate_30,9,False,False,0,False-False,A
470196,gate_40,21,False,False,0,False-False,B
470300,gate_40,14,False,False,0,False-False,B
470349,gate_30,21,True,False,0,True-False,A
470407,gate_30,165,False,False,0,False-False,A
470461,gate_30,227,True,True,1,True-True,A
470501,gate_40,55,True,False,0,True-False,B
470872,gate_40,17,False,False,0,False-False,B
470950,gate_30,1,False,False,0,False-False,A
471012,gate_30,0,True,False,0,True-False,A
471034,gate_30,14,True,False,0,True-False,A
471127,gate_30,11,False,False,0,False-False,A
471190,gate_30,61,True,False,0,True-False,A
471288,gate_30,4,False,False,0,False-False,A
471388,gate_30,89,True,True,1,True-True,A
471566,gate_30,31,True,False,0,True-False,A
471627,gate_40,30,False,True,0,False-True,B
471853,gate_30,34,False,False,0,False-False,A
472000,gate_40,14,True,False,0,True-False,B
472147,gate_30,35,True,False,0,True-False,A
472202,gate_40,6,False,False,0,False-False,B
472213,gate_30,76,False,True,0,False-True,A
472379,gate_30,1,False,False,0,False-False,A
472402,gate_30,87,True,True,1,True-True,A
472486,gate_30,2,False,False,0,False-False,A
472757,gate_40,2,False,False,0,False-False,B
472884,gate_30,38,True,False,0,True-False,A
472965,gate_40,1,False,False,0,False-False,B
473210,gate_30,21,False,False,0,False-False,A
473323,gate_40,10,False,False,0,False-False,B
473408,gate_30,21,False,True,0,False-True,A
473427,gate_40,37,True,False,0,True-False,B
473631,gate_30,1,False,False,0,False-False,A
473842,gate_40,2,False,False,0,False-False,B
474176,gate_40,14,True,False,0,True-False,B
474240,gate_30,349,True,True,1,True-True,A
474449,gate_40,13,True,False,0,True-False,B
474542,gate_30,111,True,True,1,True-True,A
474644,gate_30,8,False,False,0,False-False,A
474712,gate_30,14,True,False,0,True-False,A
474725,gate_40,2,False,False,0,False-False,B
474780,gate_40,12,False,False,0,False-False,B
474853,gate_30,4,False,False,0,False-False,A
474918,gate_30,25,True,False,0,True-False,A
474968,gate_30,1,False,False,0,False-False,A
475046,gate_30,0,False,False,0,False-False,A
475083,gate_40,22,True,False,0,True-False,B
475084,gate_30,24,True,False,0,True-False,A
475132,gate_40,15,False,False,0,False-False,B
475275,gate_30,4,False,False,0,False-False,A
475370,gate_40,85,True,False,0,True-False,B
475398,gate_40,85,True,False,0,True-False,B
475740,gate_40,0,False,False,0,False-False,B
476126,gate_30,24,True,True,1,True-True,A
476429,gate_30,81,False,False,0,False-False,A
476646,gate_40,56,False,True,0,False-True,B
476656,gate_40,1,False,False,0,False-False,B
476680,gate_40,6,False,False,0,False-False,B
476735,gate_30,12,False,False,0,False-False,A
476811,gate_30,3,False,False,0,False-False,A
476815,gate_40,1,False,False,0,False-False,B
477015,gate_30,53,False,False,0,False-False,A
477164,gate_30,1,False,False,0,False-False,A
477171,gate_40,59,True,False,0,True-False,B
477391,gate_30,95,True,False,0,True-False,A
477399,gate_40,5,True,False,0,True-False,B
477406,gate_30,2,False,False,0,False-False,A
477433,gate_30,34,True,False,0,True-False,A
477436,gate_30,10,False,False,0,False-False,A
477502,gate_30,6,False,False,0,False-False,A
477579,gate_40,17,False,False,0,False-False,B
477806,gate_30,5,False,False,0,False-False,A
477878,gate_40,27,False,False,0,False-False,B
478048,gate_30,0,False,False,0,False-False,A
478074,gate_30,1,False,False,0,False-False,A
478082,gate_30,2,False,False,0,False-False,A
478085,gate_40,158,True,False,0,True-False,B
478308,gate_30,13,True,False,0,True-False,A
478340,gate_30,7,False,False,0,False-False,A
478374,gate_30,130,True,True,1,True-True,A
478431,gate_40,3,False,False,0,False-False,B
478443,gate_40,205,True,True,1,True-True,B
478706,gate_30,56,False,False,0,False-False,A
478729,gate_40,11,True,False,0,True-False,B
478811,gate_40,12,True,False,0,True-False,B
478847,gate_30,117,True,False,0,True-False,A
478848,gate_30,9,True,False,0,True-False,A
478856,gate_30,204,True,True,1,True-True,A
478888,gate_30,76,True,False,0,True-False,A
478994,gate_30,47,True,False,0,True-False,A
479111,gate_30,28,False,True,0,False-True,A
479162,gate_40,5,False,False,0,False-False,B
479189,gate_40,1,False,False,0,False-False,B
